nom	année	notes	adresse	horaires	sexe
Goëtz (G.)	1886	1re classe, Laur. de l'Ec. sup. de Pharm. — Mixture chloratée contre l'angine diphtérique	av. Montaigne 42		
Gonnard (L.)	1875		Montmartre 44		
Gory (Ulysse)	1880	Rob hémosténique ferrugineux contre l'anémie	Oberkampf 122		
Gostiaux			Lourmel 19		
Goupil (C.-A.)	1880		av. République 9		
Goupil	1889		Jacob 48		
Gourdel		✶	Prony 80		
Goursat	1887		Pyrénées 336		
Goy (Ad.)	1887		Faub.-Poissonnière 4		
Grandhomme			av. Bosquet 49		
Gras (C.)	1874	✶	Aboukir 99		
Gras (Théod.)	1872		Le Peletier 9		
Gras	1894		Poissonniers 61		
Graziani			Rambuteau 63		
Grenet	1878		Sablons 20		
Grignon (E.)	1884		Duphot 2		
Grillon			Archives 33		
Grimbert		à la Clinique d'accouch.			
Guédeney	1875		b. Rochechouart 17 bis		
Guëdet	1889		Bd St-Germain 223		
Guénot	1883		Maubeuge 12		
Guerbet		Hôpital Bichat			
Guérin	1868		Ménilmontant 18		
Guérin	1886		Belleville 100, et Dr.		
Guérin	1888		Sainte-Apolline 21		
Guernier	1876	(succ. de Guyot)	Seine 61 et Dauphine 20		
Guerreau (G.)	1883		Av. Wagram 10		
Guesquin		chim.	Cherche-Midi 112		
Guibal	1893		av. des Gobelins 61		
Guichard	1895		Assas 46 et Fleurus 19		
Guillaume (E.)	1885		av. d'Ivry 109		
Guillard (F.)		1re cl.	Faub.-St-Honoré 46		
Guillaume (dit Racle)			Beaujolais 4		
Guillemin (L.)	1888		Dames 99		
Guillemoteau	1894		Rocher 32		
Guillon	1879		boul. Voltaire 134		
Guillou	1874		Condorcet 42		
Guinet	1889	✶ Analyses médicales et industrielles	Michel-le-Comte 1 et Temple 87		
Guinochet		Hôpital de la Charité			
Guinot	1882		av. d'Orléans 79 et Alésia 89		
Guiraudet	1889	Ph. de 1re classe	Folie-Méricourt 53		
Guis	1869		Oberkampf 152		
Guitton (B.)	1885		Pyrénées 401		
Guyard	1889		av. de La Motte-Piquet 23		
Guyettant	1869	Eau radicale anti-ophtalmique de Bugeaud, Baume Nerval de Bugeaud, Elixir anti-nerveux de Bugeaud	Cherche-Midi 5		
Guyot (A. Guernier 1879, succ.)			Dauphine 20 et Seine 61		
Hafner	1886	(Poirier succ.)	Lemarois 2		
Hamonic	1891	Pilules anti-anémiques Beaujon. Produits antiseptiques. Eponges pour chirurgie	boul. Haussmann 177		
Hariot (F.)	1890	1re cl.	av. de Versailles 170		
Haugou	1883		Delambre 43		
Hayès	1874		av. Victor-Hugo 132		
Heinbach (Alb.)	1881	✶	Pierre-Charron 8		
Heintz et Heydenreich (A.)	1879		Chauveau-Lagarde 5 et Arcade 10		
Heller (A.)	1893	1re cl.	Charenton 171		
Hennart	1872	Phosphate de chaux gélatin. Leroy	Daunou 2		
Hérault	1894		Trois-Bornes 7		
Herbain	1889	Laur. de l'Ecole de Pharmacie. Inhalateur à menthol	St-André-des-Arts 44		
Héret		Hôpital Trousseau			
Hérise (P.)	1894		boul. Rochechouart 21 et Gérando 21		
Hermand	1888		Jonquière 58		
Hertzog			Grammont 28		
Heudier	1889		Boul. de Courcelles 55 et r. de Courcelles 77		
Hickel	1863		d'Angoulême 46, Nemours 22		
Hilbert	1886		Aubervilliers 20		
Hodenck	1891		Mouton-Duvernet 7		
Hoffmann et Pelliot			Roi-de-Sicile 26		
Hogg (P.)	1860	Spécialité d'huile de foie de morue; établissement à Terre-Neuve	Castiglione 2		
Hogg fils	1874	✶	av. des Champs-Elysées 62		
Horcholle	1889		Bretagne 63		
Hortala	1864		Linné 18		
Houdas (J.)	1886	✶ Dépôt des capsules Houdas, Lafayette 87. — Préparateur et lauréat de l'Ecole de Pharmacie	Crébillon 3		
Houdé	1880		Albouy 29		
Houssaye (V.)	1875	Pepto-phosphate Houssaye au vin de quinquina. Sirop balsamique Houssaye à l'hypophosphite de chaux	Bienfaisance 64 et Treilhard 23		
Hubert (V.)	1891	Véritable sachet anti-convulsif. Vin reconstituant	Montorgueil 67		
Huré (C.)	1889	Elixir Mybgène reconstituant. Analyses médicales et industrielles	Jouy 1 et Nonnains-d'Hyères 37		
Isola (V.)	1889	1re classe. — Au Bon-Pasteur	Francs-Bourgeois 80		
Jaumes	1893		Mouffetard 152		
